seqnames	start	end	1stKD	2ndKD	Ctrl
chr11	33227938	33228088	1	0	0
chr11	33257077	33258609	1	1	1
chr11	33324429	33324835	1	0	0
chr11	33388104	33388381	1	0	0
chr11	33520185	33520480	1	0	0
chr11	33700588	33701222	1	1	1
chr11	33732232	33732485	1	0	0
chr11	33736286	33736635	1	0	0
chr11	33774056	33774847	1	0	1
chr11	33869615	33870273	1	0	1
chr11	33885409	33885654	1	0	0
chr11	33892009	33892191	1	0	0
chr11	33893669	33894069	1	1	1
chr11	33912669	33913172	1	0	0
chr11	33921162	33921624	1	0	0
chr11	33930377	33930650	0	0	1
chr11	34045012	34045256	1	0	0
chr11	34051363	34052446	1	1	1
chr11	34105152	34105917	1	1	1
chr11	34148389	34148793	1	1	0
chr11	34154422	34154733	1	0	0
chr11	34208453	34208880	1	1	1
chr11	34234105	34234441	1	0	0
chr11	34251032	34251444	1	1	1
chr11	34300720	34301065	1	0	0
chr11	34339251	34339793	1	0	0
chr11	34357879	34358273	1	1	1
chr11	34371511	34371891	1	1	0
chr11	34416734	34417155	1	0	0
chr11	34425854	34426230	1	0	0
chr11	34432027	34432329	1	0	0
chr11	34438555	34439463	1	1	1
chr11	34464547	34464937	1	1	0
chr11	34512988	34513148	0	1	0
chr11	34552206	34552649	1	1	0
chr11	34585818	34586236	1	0	0
chr11	34613449	34613821	1	0	0
chr11	34614817	34615038	1	0	0
chr11	34634144	34634404	1	0	0
chr11	34654146	34654291	1	0	0
chr11	34654872	34655186	1	0	0
chr11	34707388	34707817	1	0	0
chr11	34840776	34841076	1	0	1
chr11	34899101	34899406	1	0	0
chr11	34916048	34916886	1	1	1
chr11	35006714	35007127	1	0	0
chr11	35030779	35031067	1	1	0
chr11	35035973	35036289	1	0	0
chr11	35040181	35040666	1	1	1
chr11	35050598	35050942	1	0	0
chr11	35059061	35059438	1	1	0
chr11	35066097	35066385	1	0	0
chr11	35082524	35082902	1	1	0
chr11	35083434	35083951	1	1	1
chr11	35098960	35099136	1	0	0
chr11	35106717	35106939	1	0	0
chr11	35107885	35108141	1	0	0
chr11	35114920	35115375	1	1	0
chr11	35138989	35139224	1	0	0
chr11	35144240	35144501	1	0	0
chr11	35166019	35166410	1	0	0
chr11	35212029	35212341	1	0	0
chr11	35272429	35272902	1	0	0
chr11	35313425	35313711	1	0	0
chr11	35337183	35337585	1	0	0
chr11	35345294	35345617	1	0	0
chr11	35485760	35486002	1	0	0
chr11	35594807	35595094	1	0	0
chr11	35618447	35618925	1	0	0
chr11	35662474	35663292	1	1	1
chr11	35683880	35684326	1	0	0
chr11	35721878	35722466	1	0	0
chr11	35746811	35747114	1	0	0
chr11	35811664	35812170	1	0	0
chr11	35821751	35822343	1	1	1
chr11	35852083	35852386	1	0	0
chr11	35878854	35879005	1	0	0
chr11	35927764	35928275	1	1	1
chr11	35932674	35933188	1	1	0
chr11	35943751	35944540	1	1	1
chr11	35992425	35992918	1	1	0
chr11	36014412	36014753	1	0	0
chr11	36060964	36061291	1	0	0
chr11	36091252	36091529	1	0	0
chr11	36105905	36106051	1	0	0
chr11	36149573	36150217	1	1	1
chr11	36177842	36178293	1	0	0
chr11	36288718	36289038	1	0	0
chr11	36289284	36289685	1	1	0
chr11	36304468	36304634	1	0	0
chr11	36312496	36313050	1	0	0
chr11	36333985	36334204	1	0	0
chr11	36356253	36356518	1	0	0
chr11	36365870	36366241	1	0	0
chr11	36377387	36377818	1	0	1
chr11	36391104	36391544	1	0	0
chr11	36411224	36411718	1	0	0
chr11	36453660	36454000	1	0	0
chr11	36455743	36456091	1	0	0
chr11	36500331	36500819	1	0	1
chr11	36509963	36510633	1	1	1
chr11	36594273	36594983	1	1	1
chr11	36601203	36601505	1	0	0
chr11	36622850	36623055	1	0	0
chr11	36713709	36714050	1	0	0
chr11	36747102	36747579	0	1	1
chr11	36822917	36823199	1	0	0
chr11	37450553	37450980	1	0	0
chr11	37504014	37504435	1	0	0
chr11	37511496	37511902	1	0	0
chr11	37528204	37528693	1	0	0
chr11	37583094	37583529	1	0	0
chr11	37665314	37665547	1	0	0
chr11	37718473	37718880	1	0	0
chr11	37946140	37946451	1	0	0
chr11	38156556	38156907	1	1	0
chr11	38305586	38305998	1	0	0
chr11	39123942	39124298	1	0	0
chr11	39660472	39660774	1	0	0
chr11	39668670	39669038	1	0	0
chr11	39747784	39748079	1	0	0
chr11	39772362	39772869	1	0	0
chr11	39780131	39780624	1	0	0
chr11	39824096	39824368	1	0	0
chr11	39895708	39895999	1	0	0
chr11	39901164	39901722	1	0	0
chr11	40086472	40087240	1	0	0
chr11	40281009	40281417	1	0	0
chr11	40405599	40405968	1	0	0
chr11	41201085	41201473	1	0	0
chr11	41222242	41222521	1	0	0
chr11	41226910	41227253	1	0	0
chr11	41257813	41258399	1	0	0
chr11	41306390	41306836	1	0	0
chr11	41308802	41309546	1	0	1
chr11	41324292	41324473	1	0	0
chr11	41333985	41334306	1	0	0
chr11	41497907	41498261	1	0	0
chr11	41955276	41955896	1	0	0
chr11	42085677	42086083	1	0	0
chr11	42162777	42163237	1	0	0
chr11	42253202	42253627	1	0	0
chr11	42267863	42268396	1	0	0
chr11	42311400	42311661	1	0	0
chr11	42410441	42410930	1	0	0
chr11	42846075	42846415	1	0	0
chr11	43009982	43010406	1	0	0
chr11	43012729	43012947	1	0	0
chr11	43021516	43021776	1	0	0
chr11	43283091	43283400	1	0	0
chr11	43311653	43312388	1	1	1
chr11	43358650	43359250	1	0	1
chr11	43360459	43360645	1	0	0
chr11	43531939	43532579	1	0	0
chr11	43545533	43545862	1	0	0
chr11	43548765	43549430	1	1	0
chr11	43579177	43579562	1	0	0
chr11	43643876	43644526	1	0	1
chr11	43680337	43681187	1	1	1
chr11	43691445	43691557	1	0	0
chr11	43738802	43739066	1	0	0
chr11	43758941	43759160	1	0	0
chr11	43788464	43788830	1	0	0
chr11	43830895	43831297	1	0	0
chr11	43868868	43869485	1	1	1
chr11	43880603	43881168	1	0	1
chr11	43920801	43920951	1	0	0
chr11	43942146	43942994	1	0	1
chr11	43944886	43945230	1	0	0
chr11	44037257	44037667	1	0	0
chr11	44065980	44066584	1	0	1
chr11	44071444	44071817	1	0	1
chr11	44095504	44096119	1	0	0
chr11	44116424	44116729	1	0	0
chr11	44119309	44119599	1	0	0
chr11	44126968	44127518	1	1	1
chr11	44333345	44333580	1	0	0
chr11	44351042	44351312	1	0	0
chr11	44390233	44390708	1	0	0
chr11	44398034	44398832	1	0	0
chr11	44409853	44410180	1	0	0
chr11	44559549	44559863	1	0	0
chr11	44565103	44565722	1	1	1
chr11	44569176	44569494	1	0	0
chr11	44592044	44592504	1	1	0
chr11	44625907	44626207	1	0	0
chr11	44637388	44637900	1	0	0
chr11	44651603	44651741	1	0	0
chr11	44784408	44784697	1	0	0
chr11	44815166	44815520	1	0	0
chr11	44862182	44862594	1	1	1
chr11	44871780	44872028	1	0	0
chr11	44915664	44915968	1	0	0
chr11	44939639	44939946	1	0	0
chr11	44954952	44955484	1	1	1
chr11	44970420	44970628	1	0	0
chr11	45026221	45026530	1	0	0
chr11	45045799	45046153	1	0	1
chr11	45080221	45080492	1	0	0
chr11	45083316	45083688	1	0	0
chr11	45100461	45100735	1	0	0
chr11	45147051	45147393	1	0	1
chr11	45340041	45340499	1	0	0
chr11	45383239	45383626	1	0	0
chr11	45457612	45458106	1	0	1
chr11	45518887	45519473	1	1	0
chr11	45610667	45610862	1	0	0
chr11	45646681	45646752	1	0	0
chr11	45655344	45655507	1	0	0
chr11	45771350	45771733	1	0	1
chr11	45771834	45771916	1	0	0
chr11	45804861	45805391	0	0	1
chr11	45847030	45847557	1	1	1
chr11	45917738	45918339	1	1	1
chr11	45933304	45933686	1	0	0
chr11	46121283	46122085	1	0	1
chr11	46127150	46127643	1	1	1
chr11	46210149	46210502	1	0	0
chr11	46237245	46237516	1	0	0
chr11	46243255	46243616	1	1	1
chr11	46295567	46295804	1	0	0
chr11	46302954	46303166	1	0	0
chr11	46318279	46319001	1	0	0
chr11	46321775	46321990	1	0	0
chr11	46336821	46337078	1	0	0
chr11	46347012	46347552	1	1	1
chr11	46361400	46361652	1	0	0
chr11	46593718	46594394	1	1	1
chr11	46617028	46617556	1	0	1
chr11	46639222	46639958	1	1	1
chr11	46659912	46660299	1	1	0
chr11	46670892	46671441	1	1	1
chr11	46700356	46701058	1	1	0
chr11	46808811	46809082	1	0	0
chr11	46845676	46845881	1	0	0
chr11	46845888	46846515	1	0	1
chr11	47139111	47139431	1	0	0
chr11	47161174	47161432	1	0	0
chr11	47176780	47177199	1	0	0
chr11	47186034	47186462	1	0	0
chr11	47214080	47214523	1	1	0
chr11	47214566	47215317	1	1	1
chr11	47248616	47249193	1	1	1
chr11	47268901	47270358	1	1	1
chr11	47328474	47328801	1	0	0
chr11	47355327	47355762	1	0	0
chr11	47378385	47378743	1	0	0
chr11	47391035	47391508	1	0	0
chr11	47394824	47395054	1	0	0
chr11	47408015	47408757	1	0	1
chr11	47426168	47426826	1	1	1
chr11	47454207	47454577	1	0	0
chr11	47514920	47515124	1	0	0
chr11	47533897	47534035	1	0	0
chr11	47553050	47553573	1	1	1
chr11	47565482	47565666	0	0	1
chr11	47578541	47579381	1	1	1
chr11	47611542	47612022	1	0	0
chr11	47642114	47642907	1	1	1
chr11	47688169	47688435	1	0	0
chr11	47715182	47715623	1	0	1
chr11	47724075	47724436	1	1	0
chr11	47767056	47767774	1	1	1
chr11	47797683	47798057	1	0	0
chr11	47848060	47848695	1	0	1
chr11	47908428	47908739	1	0	0
chr11	47917851	47918593	1	0	0
chr11	47920530	47920765	1	0	0
chr11	47928515	47928862	1	0	0
chr11	47947033	47947387	1	0	0
chr11	47950396	47950805	1	0	0
chr11	47951465	47951775	1	0	0
chr11	47974270	47974553	1	0	0
chr11	47980494	47980989	1	0	0
chr11	48007820	48007977	1	0	0
chr11	48020008	48020664	1	1	1
chr11	48031831	48032427	1	1	1
chr11	48067040	48067432	1	0	0
chr11	48307837	48308070	1	0	0
chr11	49995601	49995934	1	0	0
chr11	50075808	50076372	1	0	0
chr11	50187213	50187506	1	0	0
chr11	51097877	51098047	0	1	1
chr11	51572997	51573160	0	1	1
chr11	53307678	53307834	0	0	1
chr11	53375337	53375489	1	0	0
chr11	54028015	54028166	0	0	1
chr11	54132899	54133078	1	1	1
chr11	57024643	57024959	1	0	0
chr11	57095396	57095942	1	0	1
chr11	57155510	57155894	1	0	0
chr11	57213333	57214049	1	0	0
chr11	57219061	57219707	1	0	0
chr11	57259840	57260002	1	0	0
chr11	57277217	57277456	1	0	0
chr11	57307237	57307406	1	0	0
chr11	57311196	57311760	1	0	1
chr11	57324715	57325431	1	1	1
chr11	57335743	57336055	1	0	0
chr11	57397421	57397821	1	0	0
chr11	57406455	57406793	1	0	0
chr11	57424754	57425440	1	1	1
chr11	57426917	57427309	1	0	1
chr11	57432614	57432776	1	0	0
chr11	57434659	57435044	1	1	0
chr11	57460409	57460755	1	0	1
chr11	57474020	57474378	1	0	0
chr11	57484376	57484776	1	0	0
chr11	57485671	57486106	1	0	0
chr11	57499435	57500040	1	0	1
chr11	57530504	57531158	1	1	1
chr11	57568008	57568528	1	1	0
chr11	57630184	57630397	1	0	0
chr11	57657302	57657852	1	1	1
chr11	57667332	57668321	1	1	1
chr11	57711844	57712868	1	1	1
chr11	57741073	57741860	1	1	1
chr11	57788430	57788749	1	0	0
chr11	57792145	57792609	1	1	1
chr11	57800714	57800973	1	0	0
chr11	57974770	57975398	1	0	1
chr11	58029183	58029504	1	0	0
chr11	58433626	58433970	1	0	0
chr11	58498528	58498886	1	0	0
chr11	58506971	58507294	1	0	0
chr11	58524684	58524834	1	0	0
chr11	58524968	58525313	1	0	0
chr11	58525372	58525675	1	0	0
chr11	58573480	58573815	1	0	0
chr11	58577992	58578565	1	1	1
chr11	58578712	58579290	1	1	1
chr11	58629904	58630171	1	0	0
chr11	58640520	58640699	1	0	0
chr11	58654069	58654371	1	0	0
chr11	58726646	58726991	1	0	0
chr11	58776965	58777297	1	0	0
chr11	58788449	58788906	1	0	1
chr11	58845471	58845785	1	0	0
chr11	58900886	58901111	1	0	0
chr11	58907639	58908206	1	0	0
chr11	58999365	58999647	1	0	0
chr11	59058314	59058793	1	1	0
chr11	59077132	59077668	1	0	0
chr11	59102222	59102593	1	0	0
chr11	59135784	59136387	1	0	0
chr11	59142556	59142955	1	1	0
chr11	59144607	59144981	0	0	1
chr11	59158317	59158730	1	0	0
chr11	59171575	59171794	1	0	1
chr11	59171889	59172417	1	0	1
chr11	59200251	59200543	1	0	0
chr11	59212852	59213080	1	0	0
chr11	59216658	59217161	1	1	1
chr11	59222543	59223022	1	1	0
chr11	59247587	59247789	1	0	0
chr11	59247847	59248212	1	0	0
chr11	59273405	59273932	1	1	1
chr11	59284609	59284773	1	0	0
chr11	59368585	59368988	1	0	0
chr11	59413446	59414017	1	0	0
chr11	59537540	59537878	1	0	0
chr11	59550202	59550865	1	1	1
chr11	59551029	59551324	1	0	0
chr11	59565842	59566565	1	0	1
chr11	59615596	59616599	1	1	1
chr11	59668763	59669743	1	1	1
chr11	59728944	59729394	1	0	0
chr11	59755043	59755374	1	0	0
chr11	59772175	59772566	1	0	0
chr11	59810481	59811024	1	1	0
chr11	59866477	59866829	1	1	0
chr11	60056289	60056704	1	1	0
chr11	60078036	60078260	1	0	0
chr11	60119794	60120137	1	0	0
chr11	60185203	60185627	1	1	0
chr11	60280400	60280762	1	0	0
chr11	60363517	60363822	1	0	0
chr11	60364143	60364403	1	0	0
chr11	60377741	60378051	1	1	0
chr11	60378314	60378640	1	0	0
chr11	60389364	60389981	1	1	0
chr11	60396788	60396953	1	0	0
chr11	60477034	60477374	1	0	0
chr11	60529038	60529365	1	0	0
chr11	60563627	60563779	1	0	0
chr11	60566849	60567171	1	1	0
chr11	60618661	60618880	1	0	0
chr11	60759482	60759752	1	0	0
chr11	60775498	60775787	1	1	0
chr11	60835491	60835792	1	0	0
chr11	60841867	60842296	1	0	1
chr11	60865560	60865749	1	0	0
chr11	60906294	60906871	1	1	1
chr11	60952024	60952350	1	1	0
chr11	60952552	60952860	1	0	0
chr11	60978867	60979251	1	0	0
chr11	60986475	60986753	1	0	0
chr11	61012381	61012520	1	0	0
chr11	61026494	61026660	1	0	0
chr11	61061409	61061822	1	0	0
chr11	61070728	61071038	1	0	0
chr11	61161063	61161854	1	0	1
chr11	61162593	61162935	1	1	0
chr11	61256750	61257074	1	0	0
chr11	61332982	61333459	1	0	1
chr11	61361825	61362456	1	0	1
chr11	61429700	61430369	1	1	1
chr11	61581173	61581674	1	0	1
chr11	61637300	61637498	1	0	0
chr11	61638490	61638685	1	0	0
chr11	61671517	61671799	1	0	0
chr11	61688754	61689247	1	0	1
chr11	61792563	61792976	1	1	1
chr11	61815096	61815329	1	0	0
chr11	61816640	61817226	1	1	1
chr11	61827469	61828260	1	1	0
chr11	61834599	61834981	1	0	0
chr11	61871249	61871417	1	0	0
chr11	61891477	61891815	1	0	0
chr11	61912586	61912866	1	0	0
chr11	61922542	61922699	1	0	0
chr11	61949596	61949746	1	0	0
chr11	61955029	61955434	1	0	0
chr11	61963491	61963766	1	0	0
chr11	61971793	61972188	1	0	0
chr11	62004495	62004857	1	0	0
chr11	62025456	62026038	1	1	1
chr11	62108963	62109096	1	0	0
chr11	62112607	62112739	1	0	0
chr11	62123653	62124129	1	1	1
chr11	62171245	62171428	1	0	0
chr11	62324930	62325207	0	0	1
chr11	62397989	62398458	1	0	0
chr11	62427653	62428214	1	0	0
chr11	62443680	62443804	1	0	0
chr11	62444268	62444711	1	0	0
chr11	62541029	62541714	1	1	0
chr11	62555589	62555802	1	0	0
chr11	62556345	62556694	1	0	0
chr11	62573607	62574310	1	0	1
chr11	62591416	62592130	1	1	1
chr11	62599202	62599522	1	0	1
chr11	62601568	62602201	1	1	1
chr11	62612300	62613123	1	1	1
chr11	62621833	62622366	1	1	1
chr11	62646506	62647038	1	1	1
chr11	62653035	62653638	1	1	1
chr11	62665093	62665548	1	0	1
chr11	62672144	62672486	0	0	1
chr11	62678835	62679267	1	0	1
chr11	62680896	62681053	1	0	0
chr11	62706032	62706515	1	0	1
chr11	62709418	62709809	1	0	0
chr11	62727131	62728142	1	1	1
chr11	62753767	62754624	1	1	1
chr11	62761302	62761775	1	1	1
chr11	62771169	62771872	1	0	1
chr11	62786564	62786707	1	0	0
chr11	62786955	62787540	1	0	1
chr11	62805144	62805806	1	1	1
chr11	62806806	62807152	1	0	0
chr11	62816558	62816938	1	0	0
chr11	62831493	62832387	1	1	1
chr11	62840804	62842050	1	1	1
chr11	62855768	62856283	1	1	1
chr11	62861226	62861455	1	0	0
chr11	62880718	62881865	1	1	1
chr11	63023912	63024325	1	0	0
chr11	63610625	63610876	1	0	0
chr11	63621146	63621594	1	0	0
chr11	63635937	63636133	1	0	0
chr11	63671253	63671951	1	1	1
chr11	63681215	63681798	0	1	1
chr11	63689297	63689539	1	0	0
chr11	63803038	63803187	1	1	0
chr11	63813211	63813742	1	0	1
chr11	63838605	63839257	1	1	0
chr11	63871952	63872427	1	1	1
chr11	63882812	63883210	1	0	0
chr11	63917032	63917275	1	0	0
chr11	63938502	63939101	1	1	1
chr11	63951978	63952242	1	0	0
chr11	63961612	63961892	1	0	0
chr11	63974224	63974789	1	1	0
chr11	64036364	64036523	1	0	0
chr11	64074275	64074553	1	0	0
chr11	64094501	64094696	1	0	0
chr11	64165917	64166505	1	1	1
chr11	64185599	64186281	1	1	1
chr11	64207443	64208047	1	0	1
chr11	64215098	64215323	1	0	0
chr11	64240843	64241711	1	1	1
chr11	64269677	64270473	1	1	1
chr11	64284633	64284956	1	0	0
chr11	64285382	64285922	1	1	1
chr11	64304966	64305749	1	1	1
chr11	64317750	64317758	1	0	0
chr11	64317878	64318306	1	1	1
chr11	64331924	64332124	1	0	0
chr11	64335095	64335428	1	1	0
chr11	64342494	64342836	1	0	0
chr11	64372955	64373296	0	1	0
chr11	64395866	64396011	1	0	0
chr11	64447870	64448600	1	1	1
chr11	64448751	64448806	0	0	1
chr11	64499690	64500000	1	0	0
chr11	64624910	64625254	1	0	0
chr11	64688430	64688889	1	0	0
chr11	64778394	64779225	1	1	1
chr11	64803110	64803448	1	0	1
chr11	64810483	64810887	1	1	1
chr11	64844418	64844568	1	0	0
chr11	64878473	64878995	1	1	1
chr11	64917007	64917651	1	1	1
chr11	64964307	64964602	1	0	0
chr11	65013480	65014458	1	0	1
chr11	65027342	65027923	1	1	1
chr11	65040767	65041521	1	1	1
chr11	65061768	65061937	0	1	0
chr11	65083967	65084475	1	1	0
chr11	65117600	65118088	1	1	1
chr11	65122041	65122423	1	0	1
chr11	65134502	65135263	1	1	1
chr11	65150709	65151087	1	1	0
chr11	65261616	65262075	1	0	1
chr11	65290690	65291143	1	1	0
chr11	65314529	65315043	0	1	1
chr11	65333624	65334143	1	0	1
chr11	65346192	65346466	1	0	0
chr11	65354445	65355001	1	1	1
chr11	65371074	65371370	1	0	0
chr11	65382134	65382757	1	0	1
chr11	65419006	65419346	1	1	0
chr11	65428235	65428547	1	0	0
chr11	65440890	65441210	1	0	0
chr11	65454891	65455369	1	0	1
chr11	65472128	65472307	1	0	0
chr11	65477386	65478022	1	1	1
chr11	65487590	65488056	1	0	0
chr11	65497329	65497879	1	1	1
chr11	65507138	65507849	1	0	1
chr11	65524988	65525386	1	0	1
chr11	65540489	65541082	1	0	1
chr11	65570057	65570567	1	0	1
chr11	65574152	65574644	1	1	1
chr11	65615180	65615899	1	1	1
chr11	65637940	65638169	1	0	1
chr11	65652473	65653122	1	1	1
chr11	65662763	65663531	0	1	1
chr11	65711815	65712812	1	1	1
chr11	65766615	65766970	1	1	1
chr11	65776231	65776593	1	1	0
chr11	65791690	65791976	1	0	0
chr11	65818110	65818512	0	1	1
chr11	65827911	65828104	1	0	0
chr11	65857877	65858477	1	0	1
chr11	65859388	65859703	1	0	0
chr11	65873571	65873876	1	0	0
chr11	65888373	65888764	1	0	1
chr11	65890418	65890825	1	1	1
chr11	65900299	65900774	1	1	1
chr11	65918865	65919665	1	1	1
chr11	65928092	65928376	1	0	0
chr11	65941571	65941677	1	0	0
chr11	65961350	65961862	1	1	1
chr11	65988968	65989320	1	1	0
chr11	66002019	66002845	1	0	1
chr11	66051863	66052472	1	1	1
chr11	66070060	66070351	1	0	0
chr11	66257600	66258024	1	0	1
chr11	66267359	66267841	1	0	1
chr11	66268315	66268732	1	1	1
chr11	66282372	66282795	1	1	1
chr11	66288891	66289500	1	0	1
chr11	66311922	66313165	1	1	1
chr11	66318158	66318636	1	1	0
chr11	66336619	66336869	1	0	0
chr11	66344985	66345352	1	0	1
chr11	66347970	66348254	0	1	0
chr11	66408830	66409248	1	0	1
chr11	66418145	66418497	1	1	0
chr11	66438775	66439232	1	1	1
chr11	66443639	66443980	1	1	1
chr11	66457892	66458100	1	0	0
chr11	66466418	66467349	1	1	1
chr11	66480102	66480765	1	1	1
chr11	66545815	66546358	1	1	1
chr11	66592796	66593449	1	1	1
chr11	66616213	66616895	1	1	1
chr11	66638214	66638802	1	1	1
chr11	66677576	66678204	1	1	1
chr11	66744363	66744956	1	0	1
chr11	66843068	66843678	1	0	1
chr11	66855928	66856728	1	0	1
chr11	66970822	66971111	1	0	0
chr11	67118635	67119307	1	1	1
chr11	67120915	67121339	1	0	0
chr11	67212027	67212401	1	0	0
chr11	67213237	67213563	1	1	0
chr11	67239649	67240208	1	1	1
chr11	67276780	67277206	1	0	0
chr11	67277390	67277828	1	0	1
chr11	67283466	67283739	1	0	0
chr11	67288228	67288790	1	1	1
chr11	67288861	67289511	1	1	1
chr11	67317432	67318005	1	0	1
chr11	67353382	67353944	1	1	1
chr11	67391701	67392190	1	1	1
chr11	67401595	67402149	1	1	1
chr11	67420980	67421585	1	0	1
chr11	67428084	67428767	1	1	1
chr11	67468976	67469638	1	1	1
chr11	67482582	67483363	1	1	1
chr11	67485029	67485063	1	0	0
chr11	67485175	67485294	1	0	0
chr11	67508062	67508760	1	1	1
chr11	67583604	67583967	1	1	0
chr11	67606598	67607139	1	1	1
chr11	67614062	67614451	1	0	0
chr11	67629472	67629555	1	0	0
chr11	67629828	67630772	1	1	1
chr11	67805084	67805227	0	0	1
chr11	67805229	67806102	1	1	1
chr11	67996753	67997559	1	1	1
chr11	68010059	68010369	1	0	0
chr11	68030332	68030774	1	1	1
chr11	68121295	68121854	1	0	1
chr11	68142010	68142444	1	0	1
chr11	68213634	68214056	1	0	0
chr11	68257531	68257863	0	1	0
chr11	68271691	68272404	1	1	1
chr11	68282058	68282796	1	0	1
chr11	68337370	68337715	1	0	0
chr11	68370866	68371136	1	0	0
chr11	68460087	68460999	1	1	1
chr11	68471994	68472391	1	1	0
chr11	68735667	68735995	1	0	0
chr11	68751270	68751776	1	1	1
chr11	68827805	68828131	1	0	0
chr11	68839227	68839657	1	0	0
chr11	68903582	68904067	1	0	0
chr11	69039111	69039473	1	1	1
chr11	69048641	69049167	1	1	1
chr11	69297117	69297717	1	1	1
chr11	69382163	69382606	1	0	0
chr11	69443351	69443726	1	0	0
chr11	69643063	69643128	0	0	1
chr11	69643342	69643498	1	0	1
chr11	69675072	69675714	1	1	1
chr11	69712288	69712342	1	0	0
chr11	69712389	69712500	1	0	0
chr11	70111603	70111973	1	0	0
chr11	70149612	70149839	1	0	0
chr11	70203149	70203377	0	0	1
chr11	70270270	70270964	1	1	1
chr11	70315707	70315969	1	0	0
chr11	70398392	70398837	1	0	1
chr11	70416065	70416364	1	0	0
chr11	70424134	70424469	1	0	0
chr11	70470046	70470534	1	1	0
chr11	70482983	70483450	1	0	0
chr11	70556944	70557217	1	0	0
chr11	70901927	70902504	1	1	0
chr11	71448297	71448676	1	1	1
chr11	71452884	71453317	1	1	1
chr11	71786728	71787550	1	1	1
chr11	71928382	71929315	1	1	1
chr11	71991483	71991807	1	0	0
chr11	72041579	72041640	1	0	0
chr11	72080309	72081109	1	1	1
chr11	72091340	72091677	1	1	0
chr11	72100592	72100874	1	0	0
chr11	72103193	72103652	1	1	1
chr11	72112177	72112961	1	1	1
chr11	72222999	72223772	1	1	1
chr11	72269289	72269628	1	0	0
chr11	72273076	72273461	1	1	1
chr11	72388033	72388377	1	1	0
chr11	72411632	72411960	1	0	0
chr11	72434179	72434830	1	0	1
chr11	72613873	72614398	1	0	1
chr11	72643048	72643326	1	0	1
chr11	72683886	72683987	1	0	0
chr11	72722178	72722721	1	1	1
chr11	72736467	72736984	1	1	1
chr11	72752288	72752838	1	1	1
chr11	72787103	72787427	1	0	0
chr11	72793559	72794174	1	1	1
chr11	72805395	72805506	1	0	0
chr11	72807880	72808210	1	0	0
chr11	72814048	72814464	1	1	1
chr11	72814520	72814593	0	1	0
chr11	72815672	72816024	1	0	1
chr11	72975832	72976182	1	0	0
chr11	73087789	73088076	1	0	0
chr11	73142048	73142882	1	1	1
chr11	73154173	73154677	1	1	0
chr11	73178200	73178533	1	0	0
chr11	73185102	73185495	1	0	1
chr11	73189374	73189661	1	0	0
chr11	73204670	73205099	1	1	0
chr11	73205698	73205965	1	0	0
chr11	73218142	73218572	1	0	0
chr11	73272042	73272514	1	0	0
chr11	73288258	73288520	1	0	0
chr11	73289496	73289597	0	0	1
chr11	73295547	73295714	1	0	0
chr11	73307239	73308236	1	0	1
chr11	73313857	73314009	1	0	0
chr11	73375959	73376675	1	1	1
chr11	73385008	73385593	1	0	0
chr11	73424948	73425530	1	0	0
chr11	73461908	73462407	1	1	0
chr11	73554812	73555028	1	0	0
chr11	73597902	73598861	1	1	1
chr11	73623666	73623951	1	0	0
chr11	73647435	73647810	1	1	1
chr11	73760912	73761509	1	1	1
chr11	73779230	73779881	1	1	1
chr11	73787787	73788312	1	0	1
chr11	73851495	73851651	1	0	0
chr11	73876523	73877119	1	1	1
chr11	73980080	73980254	1	0	0
chr11	73982684	73983674	1	1	1
chr11	73995170	73995483	1	0	0
chr11	74018459	74018844	1	0	0
chr11	74170769	74171577	1	1	1
chr11	74398150	74399101	1	1	1
chr11	74449360	74449834	1	0	0
chr11	74462078	74462312	1	0	0
chr11	74493020	74494021	1	1	1
chr11	74505048	74505270	1	0	0
chr11	74505485	74505677	1	0	0
chr11	74581148	74581505	1	1	1
chr11	74592404	74592898	1	0	1
chr11	74593019	74593027	1	0	0
chr11	74735409	74735874	1	1	0
chr11	74748551	74749103	1	0	1
chr11	74749135	74749667	1	0	1
chr11	74783511	74783907	1	1	0
chr11	74948876	74949538	1	1	0
chr11	74988547	74989046	1	0	1
chr11	74990186	74990476	1	0	0
chr11	75143117	75143535	1	1	1
chr11	75174558	75175201	1	0	0
chr11	75205013	75205213	1	0	0
chr11	75248678	75248940	1	0	0
chr11	75266036	75266253	1	0	0
chr11	75340670	75341044	1	0	1
chr11	75352397	75352526	1	0	0
chr11	75399304	75399812	1	0	1
chr11	75428244	75428559	1	0	0
chr11	75430246	75430505	1	0	0
chr11	75474186	75474569	1	0	0
chr11	75525556	75526225	1	1	1
chr11	75576590	75576893	1	0	0
chr11	75639771	75640209	1	0	0
chr11	75706314	75706561	0	1	1
chr11	75763012	75763277	1	0	0
chr11	75768229	75768774	1	1	1
chr11	75768818	75768880	1	0	0
chr11	75801804	75802037	1	0	0
chr11	75814677	75815504	1	1	0
chr11	75824467	75824630	1	0	0
chr11	75873431	75873752	1	0	0
chr11	75891957	75892198	1	0	0
chr11	76152190	76152457	1	0	0
chr11	76215013	76215391	1	0	0
chr11	76235153	76236249	1	1	1
chr11	76251354	76251884	1	0	0
chr11	76335838	76336210	1	0	0
chr11	76339351	76339636	1	0	0
chr11	76380937	76381594	1	1	1
chr11	76444433	76445271	1	1	0
chr11	76445626	76446030	1	0	0
chr11	76588418	76588803	1	0	0
