Chr	Start	End	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
chr1	111507594	111508446	69.2767255146518	-0.239654261342267	0.277984938016953	-0.862112397354605	0.388625669904068	0.999771598929874
chr1	111619595	111620089	43.8920414089286	-0.139499772629876	0.337288156927905	-0.413592264550499	0.679172739290589	0.999771598929874
chr1	111739080	111739796	61.15984638419	-0.0692611211173512	0.290937960605684	-0.238061478719247	0.81183341141806	0.999771598929874
chr1	111755374	111755966	82.695546180667	0.0836749034154858	0.264851298005415	0.315931634262842	0.752054400060405	0.999771598929874
chr1	111789670	111790023	26.0220891506493	0.878795717599171	0.438578129634233	2.00373812148835	0.0450981203848946	0.999771598929874
chr1	112369751	112369884	9.99829084935675	0.59784620789477	0.684234551278997	0.873744546774572	0.382257385515867	0.999771598929874
chr1	112394102	112394387	29.329033685684	0.451918058780944	0.404365761232069	1.11759724019162	0.263739048014246	0.999771598929874
chr1	112396306	112396426	11.0178026135837	-0.40530490795337	0.644649003346806	-0.628721840643762	0.529531176938144	0.999771598929874
chr1	112466092	112466632	60.6583026602259	0.163344854884558	0.29253833161201	0.558370774812512	0.576591225085605	0.999771598929874
chr1	112619601	112620004	40.5987537043801	0.218987737310531	0.349054445276001	0.627374154015931	0.530414005696865	0.999771598929874
chr1	112700615	112701256	59.7440282005528	-0.385916352580725	0.297483703141346	-1.29726888735603	0.19453868553438	0.999771598929874
chr1	112707159	112707489	29.5353450149125	-0.240383469284326	0.403845570826907	-0.595236116598039	0.551685651538023	0.999771598929874
chr1	112715064	112715632	74.9043339320901	0.0237191438061688	0.267953662862939	0.0885195729468397	0.929463728439985	0.999771598929874
chr1	113072715	113073483	87.7637824024353	-0.32192382799819	0.254160211035862	-1.26661772386067	0.205292011872522	0.999771598929874
chr1	113390184	113390539	40.661960642399	0.298501321857341	0.369007200233608	0.808930887170681	0.418554901307204	0.999771598929874
chr1	113759078	113759242	16.5055653946982	-0.117839868831007	0.525931904828905	-0.224059175245021	0.822711258319755	0.999771598929874
chr1	113759555	113759966	30.4413936556233	0.377027385842356	0.398369003969318	0.946427513400101	0.343930577729269	0.999771598929874
chr1	113783573	113783804	19.8074334309393	0.25996077299065	0.483792301486718	0.537339623205614	0.591033040376973	0.999771598929874
chr1	113811952	113812748	118.144888900887	-0.172212710906631	0.225950868551386	-0.762168837901441	0.445959242149326	0.999771598929874
chr1	113871646	113871873	21.1187406811193	-0.172465932076407	0.479696112193723	-0.35953164449821	0.719197409258429	0.999771598929874
chr1	113904610	113905423	141.450076722785	-0.0556366539756341	0.214453187503245	-0.259434959318533	0.79529965917812	0.999771598929874
chr1	113929483	113929953	37.9398810208556	-0.273219438974632	0.361048828099893	-0.756738196361184	0.449206726268172	0.999771598929874
chr1	113975598	113975772	11.4420441114206	1.43372097721698	0.680350747533513	2.10732623196884	0.0350893110423897	0.999771598929874
chr1	114040323	114040879	34.5918579758535	0.39205426375539	0.384327579399121	1.02010442333685	0.307678939163514	0.999771598929874
chr1	114336576	114336839	14.3601492199918	1.0759147862189	0.577238261336917	1.8639006772126	0.0623356536222451	0.999771598929874
chr1	114346549	114346866	28.4286289973275	0.410002273491696	0.411244777237844	0.996978675925093	0.318774860615736	0.999771598929874
chr1	114510774	114511571	79.9225965949206	-0.132727614378428	0.262520241954006	-0.505590019994277	0.613144489080926	0.999771598929874
chr1	114581377	114581912	51.2385015925433	0.255156545547175	0.317915290486497	0.802592870436386	0.422210090516804	0.999771598929874
chr1	114669782	114670437	60.7350903349166	-0.281157094737534	0.294409030210076	-0.95498801289116	0.339583758923663	0.999771598929874
chr1	114716669	114717098	34.0607038001621	-0.10983652877021	0.377009059733272	-0.291336576494786	0.77079391608092	0.999771598929874
chr1	114757383	114757779	40.4314395113169	-0.161338414831373	0.349020678889348	-0.462260331808371	0.643894642766725	0.999771598929874
chr1	114757917	114758281	51.4382801099181	0.186148541268067	0.323365294406796	0.57566023468768	0.564844858507981	0.999771598929874
chr1	114780432	114780882	45.5036215840204	0.278720929788976	0.346370097462653	0.804691085722345	0.420997964947296	0.999771598929874
chr1	114829106	114829431	18.1252580123517	0.735687925114917	0.522413767684546	1.40824758194189	0.159057771214014	0.999771598929874
chr1	115056326	115056687	32.1357291884605	1.1190171978426	0.398225287812831	2.81001039383654	0.00495399000741183	0.999771598929874
chr1	115099348	115099632	23.5948217106849	0.0202183394743717	0.45078592965217	0.0448513099997872	0.964225826747671	0.999771598929874
chr1	115641811	115642566	49.2777654661276	-0.371186083208757	0.320891236614503	-1.1567348710575	0.247380698113194	0.999771598929874
chr1	115727814	115728307	47.4165300705633	-0.257458254949192	0.330091376182015	-0.779960561003045	0.435414089718874	0.999771598929874
chr1	115771875	115772223	25.0415955119232	0.668291699395853	0.439853120393506	1.51935195730333	0.128673927969546	0.999771598929874
chr1	115829243	115829581	34.3434316243593	0.197050838101438	0.374580509669389	0.526057370884989	0.598848346209065	0.999771598929874
chr1	115976093	115976527	36.9171733476048	0.120126372541883	0.366788963026155	0.327508144058624	0.743283584247521	0.999771598929874
chr1	115977581	115977924	33.8658308708519	1.0925943272565	0.386865920320067	2.82421963235365	0.00473958942828566	0.999771598929874
chr1	116152042	116152503	35.8932929866164	-0.166484205963694	0.369459666386343	-0.450615374587606	0.652266783773389	0.999771598929874
chr1	116372887	116373519	73.227043498067	-0.0869532317479346	0.276248218593542	-0.314764859627469	0.752940194431599	0.999771598929874
chr1	116504391	116504709	33.866891371269	0.673905704933982	0.386899502661761	1.74181072939536	0.0815415686310219	0.999771598929874
chr1	116515006	116515491	53.6557439925056	0.147554765383731	0.310214401868171	0.47565414273202	0.634320795861488	0.999771598929874
chr1	116570520	116571193	54.4979703559211	-0.0666100526072172	0.314633248524726	-0.211706972862986	0.832335647848016	0.999771598929874
chr1	116794650	116795126	30.3567860455956	0.40449057696063	0.406162296515788	0.995884109456987	0.319306457003158	0.999771598929874
chr1	117003450	117003878	30.328051830505	0.540984139071113	0.408703174217693	1.32366023363195	0.185615910997494	0.999771598929874
chr1	117059615	117060446	104.756878065591	-0.193713808585305	0.236528188601176	-0.818988255610992	0.412793114264152	0.999771598929874
chr1	117121563	117122342	95.5681671159072	-0.0884274002393033	0.244478798111399	-0.36169762336205	0.717578003266146	0.999771598929874
chr1	117366635	117367483	91.6006962277785	-0.4002028437972	0.255231269027173	-1.5680008383087	0.116880936707218	0.999771598929874
chr1	117572609	117572797	14.5987725442806	0.0126131443342038	0.561330403965905	0.0224700893539518	0.982072971211474	0.999771598929874
chr1	117605529	117606341	98.8646707591808	-0.340760831193942	0.242665155720768	-1.40424293789444	0.16024651978714	0.999771598929874
chr1	117929370	117930038	70.4705824736971	-0.247379073402196	0.275219026020707	-0.898844374892832	0.368735560072129	0.999771598929874
chr1	118039190	118039539	34.9832839306711	0.437324813636095	0.378058754164569	1.15676415059477	0.247368732190704	0.999771598929874
chr1	118429927	118430223	17.5115299953318	0.714559780145683	0.520092961808702	1.3739078061366	0.169470305907022	0.999771598929874
chr1	118564297	118564865	91.8622856179418	0.426383672570034	0.250028933672171	1.70533732359589	0.0881315303904706	0.999771598929874
chr1	119140184	119140871	96.9966167727042	0.0548284760311822	0.252944946026618	0.216760512089506	0.828394987073004	0.999771598929874
chr1	119323557	119323971	33.7141765832724	0.618333617093693	0.421547066195744	1.46681988009987	0.142425060184318	0.999771598929874
chr1	119648018	119648530	41.87251309324	-0.120344902555621	0.343363921219041	-0.350487908363703	0.725972563118877	0.999771598929874
chr1	120176319	120176748	39.5963743953828	-0.176665295312574	0.358692222586209	-0.492526138534029	0.622347448478771	0.999771598929874
chr1	120850329	120850456	10.3494652896952	-0.256598852858415	0.672349350026101	-0.381645126671802	0.702724607042596	0.999771598929874
chr1	120942443	120942841	31.7876691323347	-0.489716388686351	0.392707632172374	-1.24702539132572	0.212388187507081	0.999771598929874
chr1	121092732	121092882	13.2834064526198	0.37317739164509	0.587257607970835	0.635457738784413	0.525129921107611	0.999771598929874
chr1	121184498	121185039	75.6637101353866	0.0459566538215	0.273884396200571	0.167795808958189	0.86674391971996	0.999771598929874
chr1	121516611	121516965	29.2798146253754	0.109258347284756	0.410844090454495	0.265936275641421	0.790288286783992	0.999771598929874
chr1	121764359	121764557	28.0336934317418	-0.392689874066074	0.441947756984097	-0.888543652186031	0.374248385761002	0.999771598929874
chr1	125180130	125180286	11.6598021701515	-0.0690369544653395	0.628423717299724	-0.109857334414405	0.912522519874395	0.999771598929874
chr1	125181278	125181455	16.0486909159135	0.035800918382676	0.560150806787555	0.0639129997651756	0.949039501127529	0.999771598929874
chr1	125181980	125182136	13.8723894954329	-0.423077678527149	0.589841018188379	-0.717274088239197	0.473204992310911	0.999771598929874
chr1	143184623	143184813	16.8366951032216	-0.22276604736555	0.54354511857872	-0.409839109489283	0.681923974814916	0.999771598929874
chr1	143215845	143216037	15.1235547504434	-0.132386616828536	0.5646983546067	-0.234437759112545	0.814645147747932	0.999771598929874
chr1	143221703	143221893	21.2908519333325	0.0245691221495558	0.470834781999298	0.0521820457809603	0.958383638832184	0.999771598929874
chr1	143222183	143222437	17.9387009077424	-0.17317284946379	0.536993983631591	-0.32248564181791	0.747084813420268	0.999771598929874
chr1	143223484	143223634	14.9073016694428	-0.0610137762573936	0.606943063592865	-0.100526358924371	0.919926457430929	0.999771598929874
chr1	143238393	143238557	16.8942663698609	0.00956705813488026	0.564851078786577	0.0169373105481756	0.986486627517642	0.999771598929874
chr1	143244908	143245105	25.9606177844318	0.00973850915184653	0.434039794882393	0.0224369038661196	0.982099442726082	0.999771598929874
chr1	143245773	143245918	9.83297686420469	-0.975819531938244	0.694851372857665	-1.40435720508842	0.160212507603073	0.999771598929874
chr1	143246933	143247166	36.9752249065042	-0.0729254930545225	0.387557143829723	-0.188167072173912	0.850745683989982	0.999771598929874
chr1	143253134	143253290	11.7928225853798	-0.411630570311599	0.624318128310867	-0.659328236111438	0.509685014322207	0.999771598929874
chr1	143256152	143256297	12.0111704640393	0.317157348503763	0.635704217043865	0.498907101762829	0.617844830745089	0.999771598929874
chr1	143264162	143264427	36.9370357885772	-0.0978660119731186	0.399650306093824	-0.244879111765632	0.806550035758827	0.999771598929874
chr1	143264573	143264757	16.9709849032027	-0.242806903331246	0.534274155136204	-0.454461255512812	0.649496872246358	0.999771598929874
chr1	143266305	143266494	17.447789230857	-0.398752187271975	0.548494882654747	-0.726993450407398	0.467229967984269	0.999771598929874
chr1	143273047	143273233	15.8253246000237	-0.141510426879759	0.558213183950494	-0.253506063540609	0.799877176142686	0.999771598929874
chr1	143275644	143275813	10.8749139493869	0.300535731303462	0.654751553087261	0.45900728281802	0.646228936218753	0.999771598929874
chr1	143720129	143720534	24.1325381611081	-0.399646376122575	0.442917593269471	-0.902304135567334	0.366895329313647	0.999771598929874
chr1	144412515	144412835	30.4807360419555	-0.0102068673684698	0.415528313809165	-0.0245635905647512	0.980403061051098	0.999771598929874
chr1	144413083	144413394	17.6210776541901	-1.04016719339605	0.537216241486141	-1.93621695151763	0.0528411351712469	0.999771598929874
chr1	145281051	145281567	56.9087615328392	-0.284935512950331	0.307155251374826	-0.927659584770115	0.353584179055738	0.999771598929874
chr1	145465375	145465801	41.1429744485467	-0.406960190161885	0.351042692448324	-1.15928973574003	0.246338104202213	0.999771598929874
chr1	145607847	145608112	24.1107068434437	-0.355523947070705	0.447375755256629	-0.794687559380069	0.4267952708087	0.999771598929874
chr1	145823892	145824478	40.9264469485112	0.208660099974014	0.347848643570291	0.599858886417793	0.548600284516044	0.999771598929874
chr1	145858912	145859337	39.6437259577356	-0.542434034225457	0.364031192775509	-1.49007569952931	0.136204332859426	0.999771598929874
chr1	145885836	145886192	34.1059883014073	-0.268348892198587	0.392775091570065	-0.683212601710305	0.494472510846532	0.999771598929874
chr1	145918657	145919089	43.0967810177091	-0.014574053310146	0.338141116622629	-0.0431005062493209	0.965621415747287	0.999771598929874
chr1	145927140	145927323	16.0482660479134	-0.0946663252999056	0.538427101120645	-0.17582013443022	0.860435251054639	0.999771598929874
chr1	145927396	145927740	36.5523868710901	0.115031245554401	0.366335425569885	0.31400524635436	0.753517054140148	0.999771598929874
chr1	145957707	145958262	61.5469306903444	-0.0640626195564792	0.291511654303649	-0.219760063142275	0.826058024262354	0.999771598929874
chr1	145964498	145964740	24.1113831113696	0.120250495341425	0.444850380256067	0.270316719235366	0.786916603897976	0.999771598929874
chr1	145979335	145979786	50.0766620606675	0.149202525854734	0.318356377108368	0.468665107983516	0.639309030993644	0.999771598929874
chr1	145996530	145996961	34.070308646423	-0.101037666193675	0.386563369553513	-0.261374134622157	0.793804001514743	0.999771598929874
chr1	146051489	146052268	70.7515849141739	-0.581418175633359	0.286159239640219	-2.03179941477466	0.042173966480524	0.999771598929874
chr1	146376919	146377491	62.6597583539429	-0.382321073986674	0.290033937234178	-1.31819426937608	0.187438623396608	0.999771598929874
chr1	146387394	146387693	28.1735607655016	0.1730694835745	0.410244195458536	0.421869426771676	0.673120326845113	0.999771598929874
chr1	146410053	146410136	9.36571186299892	0.142549294579034	0.689069586906723	0.206872132057006	0.83610972111612	0.999771598929874
chr1	147172254	147172969	104.075899822219	-0.114791691487707	0.250365161925072	-0.458497063269774	0.646595371888686	0.999771598929874
chr1	147242466	147242951	65.758134149387	0.134848513659991	0.282828360177265	0.476785685761758	0.633514739718796	0.999771598929874
chr1	147928312	147928567	21.2210210028629	-0.206997823921424	0.484538733955205	-0.427205937143016	0.669229337312822	0.999771598929874
chr1	148038536	148038750	21.4652629725531	-0.518598392496106	0.485094060381604	-1.06906770222696	0.285039163784213	0.999771598929874
chr1	148318099	148318499	24.2118744711404	0.324517542101463	0.440455797554981	0.736776638888388	0.461258191881873	0.999771598929874
chr1	148318552	148318879	20.9649555609293	0.185297414053602	0.479634870967506	0.386330155019432	0.699252170296287	0.999771598929874
chr1	148334207	148335091	96.0541697980785	-0.0169777101535523	0.243967707493526	-0.0695899892980827	0.944520005006864	0.999771598929874
chr1	148388356	148389021	45.8511210755557	-0.337641453956457	0.331153467112464	-1.01959208490422	0.307921960398184	0.999771598929874
chr1	148402552	148402999	30.7314454451241	0.0772005408976796	0.39687100354702	0.194523006739476	0.845766383001679	0.999771598929874
chr1	148522525	148523039	61.9114489652836	-0.0845931027596336	0.292862679426146	-0.288849036433699	0.772696905042811	0.999771598929874
chr1	149636307	149636514	16.7977275401966	0.111875973590131	0.527251359060337	0.212187169682246	0.831961015957844	0.999771598929874
chr1	149636574	149637004	35.1515697022333	-0.274269378999583	0.380233752152676	-0.721317814230901	0.470713999057422	0.999771598929874
chr1	149812325	149812596	24.4656660165768	0.220471401332859	0.462025603619136	0.47718438027214	0.633230832705414	0.999771598929874
chr1	149886574	149887045	76.032751952014	-0.0556591732041928	0.277871419499345	-0.200305498508903	0.841241662504659	0.999771598929874
chr1	149887780	149888257	58.7982681212927	-0.0564448845081669	0.318021422627135	-0.17748768004961	0.859125341503333	0.999771598929874
chr1	149997634	149997992	26.663630757035	0.175875439872631	0.423202503296662	0.415582229553457	0.677715732380133	0.999771598929874
chr1	150160473	150160776	39.7954059357872	0.000308541435824933	0.351264867163492	0.000878372603319097	0.9992991601513	0.999771598929874
chr1	150213496	150213856	28.8042364218572	0.102794238147786	0.41221772085715	0.249368799415123	0.803075517400236	0.999771598929874
chr1	150235930	150236447	74.3327587205885	0.0239000659220727	0.271118059640052	0.0881537214961019	0.929754498952398	0.999771598929874
chr1	150268906	150269217	26.9479394135993	-0.170293862913766	0.424630251978473	-0.401040345383586	0.6883904200489	0.999771598929874
chr1	150293704	150294137	29.5819033723303	0.325909203748444	0.401431778379175	0.811866975415694	0.416867965963477	0.999771598929874
chr1	150321323	150321686	33.6459908862056	0.111156925062738	0.393362969910638	0.282581060154161	0.777498000632439	0.999771598929874
chr1	150322476	150322708	17.2210442781639	1.12039103557134	0.53565698861115	2.09162030813093	0.0364724943983413	0.999771598929874
chr1	150363358	150364240	91.8705391316715	-0.0265950503487874	0.249941749145125	-0.106404994122632	0.915261030837945	0.999771598929874
chr1	150487147	150487537	44.3910127609093	0.222448627971834	0.339492344739434	0.655239010301005	0.512313881531988	0.999771598929874
chr1	150515365	150515923	54.7929186395464	0.0423791308645047	0.309010730133257	0.137144528431842	0.890916556368883	0.999771598929874
chr1	150579328	150579980	81.0530569942744	-0.204739995357729	0.266934510608695	-0.767004591841112	0.443078785412299	0.999771598929874
chr1	150611428	150611962	65.1414766908588	0.0951377905023787	0.29817893661995	0.319062746620626	0.74967893228927	0.999771598929874
chr1	150613480	150613835	29.7232928464353	0.462667818875559	0.413153993394061	1.11984351179748	0.262780453544999	0.999771598929874
chr1	150629079	150629890	111.464541830128	0.00492816791170198	0.234711030739698	0.0209967460675825	0.983248251366611	0.999771598929874
chr1	150697074	150697555	53.8906012583054	-0.0252482251501272	0.311981958423029	-0.0809284782932612	0.935498831837897	0.999771598929874
chr1	150876502	150877062	81.5541937260994	-0.0325130344660721	0.26266334762693	-0.123782152172413	0.901487763625386	0.999771598929874
chr1	150926053	150926514	48.6178177728816	-0.277875677494834	0.324995864079536	-0.855012965416784	0.392543970069384	0.999771598929874
chr1	151008162	151008546	38.531361851064	0.109646648606855	0.358271680111164	0.306043303709727	0.759571674977206	0.999771598929874
chr1	151059347	151059692	30.6020813726028	-0.131925911594282	0.397724625764581	-0.331701642413187	0.740114560366591	0.999771598929874
chr1	151070485	151070842	26.2421727208531	0.0375932177129843	0.425400019149922	0.0883714527989606	0.929581449873015	0.999771598929874
chr1	151146699	151146878	18.957487663327	-0.193403428941909	0.498964782289373	-0.387609378069784	0.69830512779701	0.999771598929874
chr1	151165815	151166234	47.4550677941101	0.340551680052093	0.353122858078463	0.964399987883035	0.334845428310171	0.999771598929874
chr1	151198307	151198670	30.4975348271698	-0.351743493742855	0.428815365397229	-0.820267933769165	0.41206338221958	0.999771598929874
chr1	151254520	151255014	43.9879233994318	0.00758724832541841	0.335040515003378	0.022645763678288	0.981932839038905	0.999771598929874
chr1	151281189	151282489	196.309505944708	-0.0542783805303526	0.197573833322043	-0.27472454027796	0.783527875918028	0.999771598929874
chr1	151311668	151311925	23.3602860560475	0.190817363535849	0.449358900254201	0.424643560921802	0.671096532708915	0.999771598929874
chr1	151327306	151327937	53.2993342476668	0.095853235558239	0.329476509567063	0.290925855940964	0.771108026008958	0.999771598929874
chr1	151346969	151347611	88.0694116833544	0.0581287056575968	0.255203887769738	0.227773589836705	0.819822259300522	0.999771598929874
chr1	151611351	151611720	35.6269737129537	0.327926114497251	0.367869061295265	0.891420749933755	0.372703489943401	0.999771598929874
chr1	151611770	151612243	37.0933374827496	-0.0961596384024372	0.361649398561714	-0.265891879773244	0.790322479064586	0.999771598929874
chr1	151909280	151909872	60.1889302872643	-0.0133515004104218	0.297851560058798	-0.0448260214174676	0.964245983843899	0.999771598929874
chr1	151945681	151946096	40.8047330779666	0.801530957493842	0.371475870301714	2.15769319509996	0.0309516933805862	0.999771598929874
chr1	152047977	152048464	85.240669053018	0.166684469964311	0.255113602968589	0.653373508996438	0.513515512815673	0.999771598929874
chr1	153365329	153365610	22.2380522035175	0.79692092783065	0.478043222808298	1.66704785217764	0.0955048901448464	0.999771598929874
chr1	153375525	153375766	19.229547610929	0.252913708896737	0.506484367514708	0.499351461009096	0.617531807651297	0.999771598929874
chr1	153386459	153386886	30.1372638968959	0.66446794872502	0.437766029443733	1.51786092120797	0.129049463291402	0.999771598929874
chr1	153545038	153545411	38.5918976073428	0.049026086416272	0.355589972442226	0.137872522331145	0.890341166987573	0.999771598929874
chr1	153598743	153599232	44.59015214639	0.149007093968623	0.335869125328818	0.443646297714159	0.657298327339975	0.999771598929874
chr1	153633779	153634460	70.0730177955835	-0.101791513515105	0.277371021148027	-0.366986836237595	0.713628837152202	0.999771598929874
chr1	153658502	153658965	43.1873256633824	-0.156708377301456	0.341684641310291	-0.458634537099799	0.646496630823349	0.999771598929874
chr1	153670875	153671497	88.2682516094817	0.101368655421168	0.259956097083056	0.389945289064639	0.696577003654485	0.999771598929874
chr1	153922663	153923519	112.591473143656	-0.276410198101077	0.230282214035948	-1.20031066775278	0.23001870824203	0.999771598929874
chr1	153945746	153946845	128.785351208861	-0.0582055346577336	0.22781174743328	-0.255498389848313	0.798338187068069	0.999771598929874
chr1	153958531	153958862	41.3834025323157	0.260256248335909	0.345109501308318	0.754126581126487	0.450773217716266	0.999771598929874
chr1	153967348	153967939	49.0518800977768	-0.145898483882904	0.333330434892091	-0.437699257585452	0.66160430775155	0.999771598929874
chr1	153990508	153991031	50.1543468635903	0.273620541472507	0.325428138865539	0.840801727921757	0.40045901897796	0.999771598929874
chr1	154182430	154182749	27.3607899065508	-0.162956783202067	0.437921819735234	-0.37211387023508	0.709808069747511	0.999771598929874
chr1	154183179	154183507	34.2084685038247	-0.495548150265722	0.380628329411609	-1.30192135470253	0.192943271603382	0.999771598929874
chr1	154192138	154192528	32.1850158295473	0.647700028996736	0.393604062704634	1.64556235661312	0.0998538946154224	0.999771598929874
chr1	154220340	154220432	12.3273612392593	0.0648600206750497	0.611288493826361	0.10610378132436	0.915500011020933	0.999771598929874
chr1	154220508	154221024	89.5088930265275	0.0394477907115656	0.25004042729797	0.157765650690383	0.874641466403764	0.999771598929874
chr1	154272213	154272733	60.7840001160205	0.194370209107587	0.301237769097646	0.645238509400136	0.518772634121686	0.999771598929874
chr1	154405357	154405623	27.6079939702756	-0.525481199088951	0.419839361742601	-1.25162442346489	0.210706750723387	0.999771598929874
chr1	154456862	154457059	13.1705519210412	0.640028775062392	0.601617985618533	1.06384581306087	0.287398553619067	0.999771598929874
chr1	154558685	154559168	72.5650229560663	0.110107831362051	0.273007248631457	0.403314680888528	0.686716743028451	0.999771598929874
chr1	154608059	154608369	31.9282746714642	0.165181364030159	0.388306269925641	0.425389381587349	0.670552845387639	0.999771598929874
chr1	154627858	154628008	8.3512747295132	-0.438707878151555	0.736046071662767	-0.596033176510936	0.551153063526824	0.999771598929874
chr1	154936683	154937317	65.9492896020706	0.0637773390575848	0.283206789419874	0.225197069562589	0.821825969056268	0.999771598929874
chr1	154961475	154961881	36.1793661285935	-0.159146602120926	0.369460782141198	-0.430753708684848	0.666647461879836	0.999771598929874
chr1	154961934	154962084	15.9067557566038	0.136736589081374	0.536766400542379	0.254741334299627	0.798922888990925	0.999771598929874
chr1	154974147	154975014	123.179064988936	0.0269035105789986	0.230351358547652	0.116793366223769	0.907023800760911	0.999771598929874
chr1	154982997	154983480	55.0006523787119	0.267875145340572	0.308629437783524	0.867950728434604	0.38542130642084	0.999771598929874
chr1	155001012	155001188	19.4216955045795	-0.627468027447721	0.497511383417863	-1.26121340809745	0.207231969139053	0.999771598929874
chr1	155051113	155051364	27.3315481876051	0.0223253438713191	0.415747025867306	0.0536993471564717	0.957174702946782	0.999771598929874
chr1	155063544	155063864	25.0904655588027	-0.33628558984077	0.439366873081699	-0.765386765465676	0.444041271370383	0.999771598929874
chr1	155084840	155085483	65.6663085876603	0.289074432139989	0.28324363693992	1.02058579413491	0.307450722731855	0.999771598929874
chr1	155135499	155136005	47.5731881358064	0.0739851947415481	0.330569221994443	0.223811503972357	0.822903978150529	0.999771598929874
chr1	155173175	155173490	29.5775364532952	-0.253389972714293	0.402677185862922	-0.629263294793539	0.529176697194008	0.999771598929874
chr1	155194466	155195013	43.7302418159763	-0.543746221807628	0.341206764924805	-1.59359742450435	0.111026231722285	0.999771598929874
chr1	155208593	155209247	48.2171792823641	-0.087586665507394	0.324627743417132	-0.269806469975208	0.787309145041733	0.999771598929874
chr1	155308412	155308993	77.2809613595307	0.121358067732041	0.287548313100876	0.422044095558533	0.672992831937152	0.999771598929874
chr1	155324169	155324549	52.9043222588395	0.185422798801246	0.310119385987572	0.597907796736954	0.54990145722859	0.999771598929874
chr1	155562656	155563278	59.3243789165503	-0.299782968097569	0.306576150937974	-0.977841776603886	0.328152585284066	0.999771598929874
chr1	155609739	155610220	50.1063747358597	0.151865861404386	0.326037084825009	0.465793213326931	0.64136352338409	0.999771598929874
chr1	155688696	155689095	40.777135549636	0.0893488038761751	0.350050058171126	0.255245790682017	0.798533266165086	0.999771598929874
chr1	155745337	155745786	47.0093252442821	0.0798806089311553	0.325569069699006	0.245356873136033	0.806180118777364	0.999771598929874
chr1	155859071	155859750	75.7366844371305	-0.214667600414775	0.267704999871035	-0.801881177109842	0.422621695296411	0.999771598929874
chr1	155860390	155860524	13.5368292895646	-0.965096058969566	0.591594520048848	-1.6313471918061	0.102817080925914	0.999771598929874
chr1	155934237	155934647	46.6180294572605	0.244199268291986	0.330956721069359	0.737858616386305	0.460600369048076	0.999771598929874
chr1	156020710	156021117	26.4117517701708	-0.401313333578	0.426587308126533	-0.940753102431645	0.346831399103961	0.999771598929874
chr1	156053837	156054190	35.1665231316548	-0.0884161618308461	0.371959322212285	-0.237703847036223	0.812110799682134	0.999771598929874
chr1	156054560	156054925	46.6376003657429	0.20191385066463	0.334306878493324	0.603977553721385	0.545858565598609	0.999771598929874
chr1	156106265	156106490	23.9795696919355	0.412394234899636	0.445023838582498	0.926678975699831	0.354093236610083	0.999771598929874
chr1	156114282	156114713	30.3875785327482	-0.34062716230177	0.40470146708487	-0.841675135885626	0.399969819494632	0.999771598929874
chr1	156126207	156126546	45.0141567935573	-0.0168836389292941	0.334248126092719	-0.0505122919510718	0.95971415434922	0.999771598929874
chr1	156127170	156127530	51.5094151778669	0.188319554435952	0.314745358169386	0.598323532176142	0.549624077740099	0.999771598929874
chr1	156154269	156154637	32.8986636892155	0.326115896964623	0.393268281631437	0.829245357931641	0.406965583562666	0.999771598929874
chr1	156193718	156194216	71.3776153034984	0.146161586511961	0.289432410461304	0.504993847368388	0.613563157369815	0.999771598929874
chr1	156212827	156213281	46.1364956512345	0.0143333908403951	0.331377782541617	0.0432539282822771	0.965499116728496	0.999771598929874
chr1	156282679	156283091	50.9594355372499	-0.0258245047641347	0.316772908951796	-0.0815237163101739	0.935025464761651	0.999771598929874
chr1	156338096	156338874	116.893045333599	-0.079698115667909	0.230995340095135	-0.345020447750528	0.730078998457592	0.999771598929874
chr1	156456532	156456885	47.3520501288423	-0.294660445906774	0.337531787272187	-0.872985766135142	0.38267083610638	0.999771598929874
chr1	156457242	156457594	50.1034678562775	-0.0551953709848605	0.321437214284757	-0.171714314746281	0.863662131436127	0.999771598929874
chr1	156492796	156492978	23.7428374702019	0.114531292292105	0.459186956559307	0.249421919887032	0.803034431211953	0.999771598929874
chr1	156500723	156501341	85.6780022893834	-0.0683757779054925	0.257533513700339	-0.265502446353655	0.790622425545803	0.999771598929874
chr1	156505179	156505554	47.7908254507829	-0.004074818862317	0.330655714542066	-0.0123234490834684	0.990167559112291	0.999771598929874
chr1	156524441	156524674	16.6874209138195	0.426350844591228	0.540844160579529	0.788306273168192	0.430517579184602	0.999771598929874
chr1	156553036	156553356	29.2531515324242	0.625833157132669	0.410926685760871	1.52298008092095	0.127763688950758	0.999771598929874
chr1	156659987	156660328	35.5957316517757	-0.156989358025157	0.370884335835779	-0.423283872777708	0.672088159298063	0.999771598929874
chr1	156728444	156729114	73.4659389261383	-0.240921736256836	0.286034911100099	-0.842280878688001	0.399630751507941	0.999771598929874
chr1	156740973	156741523	93.7785139249858	-0.0542093491569687	0.245945293053494	-0.220412224539617	0.825550125699426	0.999771598929874
chr1	156751471	156751643	17.6516470638041	-0.324169656296141	0.515249580903834	-0.629150742301416	0.529250373232228	0.999771598929874
chr1	156751699	156752139	46.3574323369108	-0.0817515930091357	0.329114812512397	-0.248398400500604	0.803826171024806	0.999771598929874
chr1	156767115	156767754	106.788825627192	0.0748429701482346	0.240030621536558	0.311805925715339	0.755188020344979	0.999771598929874
